image_path,group,group_source,label,class_id,meaning,advice
dataset_aug/Supplementary Signs/DP.127c/1_rot45.png,biển phụ,Supplementary Signs,DP.127c,,Hết đoạn đường quy định tốc độ tối đa theo làn và loại phương tiện,Kết thúc giới hạn tốc độ theo làn hoặc loại xe; tiếp tục chạy theo quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.127c/1_shear_5deg.png,biển phụ,Supplementary Signs,DP.127c,,Hết đoạn đường quy định tốc độ tối đa theo làn và loại phương tiện,Kết thúc giới hạn tốc độ theo làn hoặc loại xe; tiếp tục chạy theo quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.127c/1_shear_m5deg.png,biển phụ,Supplementary Signs,DP.127c,,Hết đoạn đường quy định tốc độ tối đa theo làn và loại phương tiện,Kết thúc giới hạn tốc độ theo làn hoặc loại xe; tiếp tục chạy theo quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.127c/1_zoom_in.png,biển phụ,Supplementary Signs,DP.127c,,Hết đoạn đường quy định tốc độ tối đa theo làn và loại phương tiện,Kết thúc giới hạn tốc độ theo làn hoặc loại xe; tiếp tục chạy theo quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.127c/1_zoom_out.png,biển phụ,Supplementary Signs,DP.127c,,Hết đoạn đường quy định tốc độ tối đa theo làn và loại phương tiện,Kết thúc giới hạn tốc độ theo làn hoặc loại xe; tiếp tục chạy theo quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.133/1.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_blur.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_bright.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_dark.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_original.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_persp1.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_persp2.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_rot-10.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_rot-20.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_rot-30.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_rot-45.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_rot10.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_rot20.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_rot30.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_rot45.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_shear_5deg.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_zoom_in.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.133/1_zoom_out.png,biển phụ,Supplementary Signs,DP.133,,Hết cấm vượt,Hết đoạn cấm vượt; chỉ vượt khi đủ điều kiện an toàn và đúng quy định.
dataset_aug/Supplementary Signs/DP.134/1.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_blur.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_bright.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_dark.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_original.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_persp1.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_persp2.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_rot-10.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_rot-20.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_rot-30.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_rot-45.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_rot10.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_rot20.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_rot30.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_rot45.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_shear_5deg.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_shear_m5deg.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_zoom_in.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.134/1_zoom_out.png,biển phụ,Supplementary Signs,DP.134,,Hết hạn chế tốc độ tối đa,Hết hiệu lực giới hạn tốc độ đã ghi; tiếp tục chạy theo quy định tốc độ chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_blur.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_bright.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_dark.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_original.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_persp1.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_persp2.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_rot-10.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_rot-20.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_rot-30.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_rot-45.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_rot10.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_rot20.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_rot30.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_rot45.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_shear_m5deg.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
dataset_aug/Supplementary Signs/DP.135/1_zoom_in.png,biển phụ,Supplementary Signs,DP.135,,Hết tất cả các lệnh cấm,Các lệnh cấm trước đó hết hiệu lực; tiếp tục tuân thủ quy định chung và biển báo tiếp theo.
